date,datetime,open,high,low,close,volume,openinterest,normal_high_by_point,normal_low_by_point,trending_high_by_point,trending_low_by_point,close_average_percent,is_ma_trending,maybe_buy_signal,maybe_two_by_zero_signal,maybe_dl_break_signal,bar_count_at_signal,slow_ma_distr_percent,fast_ma_distr_percent,trsi,low_trsi,is_dtpl,gain,loss,avg_gain,avg_loss,rs,rsi
2023-10-21 11:00:00,2023-10-21 11:00:00,29669.05,30379.99,29464.77,29909.8,27517.51897,0,,,,,1.259751917199374,0.0,-1,-1,-1,0.0,8.0,12.5,74.09111466626052,66.09853084651826,0.0,240.7599999999984,-0.0,253.17544477931986,88.53279637717387,2.859679747386758,74.09111466626054
2023-10-22 11:00:00,2023-10-22 11:00:00,29909.8,30248.0,29640.0,29992.46,22852.54563,0,,,,,1.2572361439752566,0.0,-1,-1,-1,0.0,11.0,10.5,74.56441662138425,72.71809906004962,0.0,82.65999999999985,-0.0,240.99577015222556,82.20902520737573,2.9315001551752204,74.56441662138427
2023-10-23 11:00:00,2023-10-23 11:00:00,29992.46,34741.91,29883.6,33069.99,93513.64246,0,,,,,1.2585373701780167,0.0,-1,-1,-1,0.0,5.5,0.5,85.31818809250439,74.09111466626052,0.0,3077.529999999999,-0.0,443.6053579984951,76.33695197827747,5.811148421602266,85.3181880925044
2023-10-24 11:00:00,2023-10-24 11:00:00,33069.99,35280.0,32832.34,33922.73,115265.02418,0,,,,,1.3074251444799494,0.0,-1,-1,-1,0.0,5.0,0.5,86.96293121974867,74.56441662138425,0.0,852.7400000000052,-0.0,472.82926099860293,70.88431255125765,6.670435869102802,86.96293121974868
2023-10-25 11:00:00,2023-10-25 11:00:00,33922.73,35132.85,33679.05,34496.05,54887.02529,0,,,,,1.3180442420738807,1.0,-1,-1,-1,0.0,4.5,1.5,87.94105304494398,85.31818809250439,1.0,573.3199999999997,-0.0,480.00717092727416,65.82114736902496,7.292598049622616,87.941053044944
2023-10-26 11:00:00,2023-10-26 11:00:00,34496.05,34824.13,33751.0,34151.66,39744.66255,0,,,,,1.3259203808037234,1.0,-1,-1,-1,0.0,5.5,3.0,83.87043805303034,83.87043805303034,1.0,0.0,344.3899999999994,445.72094443246885,85.71892255695171,5.199796394271423,83.87043805303034
2023-10-27 11:00:00,2023-10-27 11:00:00,34151.66,34245.0,33390.95,33892.02,32330.40106,0,,,,,1.32401514777963,1.0,-1,-1,-1,0.0,6.5,4.5,80.83262664443994,80.83262664443994,1.0,0.0,259.6400000000067,413.8837341158639,98.14185666002707,4.217198942441016,80.83262664443996
2023-10-28 11:00:00,2023-10-28 11:00:00,33892.01,34493.33,33860.0,34081.0,16880.13144,0,,,,,1.3046277685638603,1.0,1,-1,-1,4.0,7.0,19.5,81.36178438872695,80.83262664443994,1.0,188.9800000000032,-0.0,397.8191816790167,91.13172404145371,4.365320483765434,81.36178438872695
2023-10-29 11:00:00,2023-10-29 11:00:00,34081.01,34750.11,33930.0,34525.89,20685.52176,0,,,35280.0,,1.2979162374898996,1.0,-1,-1,1,4.0,7.0,28.0,82.58096521284399,80.83262664443994,1.0,444.8899999999994,-0.0,401.1813829876583,84.62231518134988,4.740846219202423,82.580965212844
2023-10-30 11:00:00,2023-10-30 11:00:00,34525.88,34856.0,34062.84,34474.73,33657.95976,0,,,,,1.2992719022928272,1.0,-1,-1,-1,0.0,7.0,48.5,81.91737132898545,81.36178438872695,1.0,0.0,51.15999999999622,372.5255699171113,82.23214981125318,4.530169413935624,81.91737132898547
2023-10-31 11:00:00,2023-10-31 11:00:00,34474.74,34720.49,34025.0,34639.77,32737.89822,0,,,,,1.2918863089879724,1.0,-1,-1,-1,0.0,4.0,33.5,82.40847070067106,81.91737132898545,1.0,165.0399999999936,-0.0,357.70517206588863,76.35842482473511,4.684554099785669,82.40847070067107
2023-11-01 11:00:00,2023-11-01 11:00:00,34639.78,35582.0,34097.39,35421.43,53473.28165,0,,,,,1.2927475420980905,1.0,-1,-1,-1,0.0,1.5,14.5,84.54881207060433,81.91737132898545,1.0,781.6600000000035,-0.0,387.9876597754683,70.90425162296832,5.471994286585006,84.54881207060433
2023-11-02 11:00:00,2023-11-02 11:00:00,35421.43,35984.99,34300.0,34941.59,48015.57732,0,,,,,1.3012101313432547,1.0,-1,-1,-1,0.0,2.0,22.0,78.2544497910109,78.2544497910109,1.0,0.0,479.8400000000038,360.274255505792,100.11394793561371,3.5986419768152107,78.25444979101091
2023-11-03 11:00:00,2023-11-03 11:00:00,34941.58,34946.5,34120.0,34716.78,39071.20644,0,,,,,1.3078256507954011,1.0,-1,-1,-1,0.0,2.0,39.5,75.42147249959092,75.42147249959092,1.0,0.0,224.80999999999767,334.5403801125211,109.02080879735543,3.068591985355334,75.42147249959093
2023-11-04 11:00:00,2023-11-04 11:00:00,34716.78,35255.0,34585.18,35062.07,18377.55545,0,,,,,1.296616091933706,1.0,-1,-1,-1,0.0,1.5,28.5,76.81010067503807,75.42147249959092,1.0,345.2900000000009,-0.0,335.3082101044839,101.23360816897289,3.312222256711508,76.81010067503807
2023-11-05 11:00:00,2023-11-05 11:00:00,35062.06,35380.0,34448.0,35011.88,24528.73376,0,,,,,1.2854536194633834,1.0,1,-1,-1,3.0,1.5,36.5,76.13674842481852,75.42147249959092,1.0,0.0,50.19000000000233,311.3576236684494,97.58763615690357,3.190543760767416,76.1367484248185
2023-11-06 11:00:00,2023-11-06 11:00:00,35011.89,35276.33,34725.9,35046.09,22346.47086,0,,,,,1.2601175154234576,1.0,-1,-1,1,3.0,2.0,67.0,76.28932520902704,76.13674842481852,1.0,34.20999999999913,-0.0,291.56136483498864,90.61709071712474,3.2175096610102227,76.28932520902704
2023-11-07 11:00:00,2023-11-07 11:00:00,35046.09,35888.0,34523.06,35399.12,38688.73692,0,,,35984.99,,1.2509965893167194,1.0,-1,-1,-1,0.0,4.5,35.0,77.8623432672028,76.13674842481852,1.0,353.0300000000061,-0.0,295.95198163248995,84.14444138018726,3.517189926964981,77.8623432672028
2023-11-08 11:00:00,2023-11-08 11:00:00,35399.13,36106.0,35100.0,35624.72,33401.34137,0,,,,,1.2386698705345314,1.0,-1,-1,-1,0.0,3.5,21.0,78.82893838350063,76.28932520902704,1.0,225.59999999999854,-0.0,290.926840087312,78.1341241387453,3.7234286976930044,78.82893838350063
2023-11-09 11:00:00,2023-11-09 11:00:00,35624.72,37972.24,35534.05,36701.09,82537.88885,0,,,,,1.2316958568933314,1.0,-1,-1,-1,0.0,0.5,14.0,82.70828211234911,77.8623432672028,1.0,1076.3699999999953,-0.0,347.02992293821796,72.55311527169206,4.78311539950674,82.70828211234911
2023-11-10 11:00:00,2023-11-10 11:00:00,36701.1,37526.0,36324.71,37301.63,43414.04898,0,,,,,1.242736143330272,1.0,-1,-1,-1,0.0,1.5,8.0,84.4232554115317,78.82893838350063,1.0,600.5400000000009,-0.0,365.13778558548813,67.37074989514262,5.419826648119502,84.4232554115317
2023-11-11 11:00:00,2023-11-11 11:00:00,37301.63,37408.26,36666.93,37130.0,22984.97235,0,,,,,1.2494738553800468,1.0,-1,-1,-1,0.0,1.0,11.5,81.9225718149766,81.9225718149766,1.0,0.0,171.62999999999738,339.05651518652473,74.81783918834653,4.531760324339005,81.92257181497662
2023-11-12 11:00:00,2023-11-12 11:00:00,37129.99,37222.22,36731.1,37064.13,17687.18874,0,,,,,1.2374190397911011,1.0,1,-1,-1,3.0,1.5,15.5,80.9317518791254,80.9317518791254,1.0,0.0,65.87000000000262,314.8381926732015,74.17870781775052,4.244320262988763,80.93175187912541
2023-11-13 11:00:00,2023-11-13 11:00:00,37064.13,37417.99,36333.0,36462.93,32798.18252,0,,,,,1.2362831466465511,1.0,-1,-1,-1,0.0,7.5,26.0,72.33285470385073,72.33285470385073,1.0,0.0,601.1999999999971,292.3497503394014,111.82308583076814,2.614395302789626,72.33285470385073
2023-11-14 11:00:00,2023-11-14 11:00:00,36462.93,36744.0,34800.0,35551.19,45503.68416,0,,,37972.24,,1.2257858262294403,1.0,-1,-1,-1,0.0,11.0,89.0,61.63728263471672,61.63728263471672,1.0,0.0,911.739999999998,271.46762531515844,168.9600082714274,1.6066975143553304,61.63728263471672
2023-11-15 11:00:00,2023-11-15 11:00:00,35551.2,37980.0,35360.0,37858.2,53569.13385,0,,,,,1.2355555905413076,1.0,1,-1,-1,6.0,1.0,33.5,72.6553230625962,61.63728263471672,1.0,2307.0099999999948,-0.0,416.8635092212181,156.89143625203974,2.6570188863052016,72.6553230625962
2023-11-16 11:00:00,2023-11-16 11:00:00,37858.2,37929.54,35500.0,36163.51,47490.39566,0,,,,,1.2666159371337935,1.0,-1,-1,-1,0.0,12.0,86.0,59.20383546565861,59.20383546565861,1.0,0.0,1694.689999999995,387.08754427684545,266.7341908054651,1.4512108219345474,59.203835465658614
2023-11-17 11:00:00,2023-11-17 11:00:00,36163.51,36800.0,35861.1,36613.92,38283.61112,0,,,,,1.2889507991962572,1.0,-1,-1,-1,0.0,9.5,70.5,61.25688691208756,59.20383546565861,1.0,450.4099999999962,-0.0,391.6105768284991,247.68174860507474,1.5811038925315284,61.25688691208756
2023-11-18 11:00:00,2023-11-18 11:00:00,36613.91,36845.49,36178.58,36568.1,17102.24186,0,,,,34800.0,1.275253096522037,1.0,1,-1,-1,3.0,8.5,44.49999999999999,60.92101062707681,59.20383546565861,1.0,0.0,45.81999999999971,363.6383927693206,233.26305227614083,1.5589198084351532,60.921010627076804
2023-11-19 11:00:00,2023-11-19 11:00:00,36568.11,37500.0,36384.02,37359.86,21246.34648,0,,,,,1.2651620835451292,1.0,-1,-1,1,3.0,3.0,12.5,64.53923636343023,60.92101062707681,1.0,791.760000000002,-0.0,394.21850757151213,216.6014056849879,1.8200182326833092,64.53923636343023
2023-11-20 11:00:00,2023-11-20 11:00:00,37359.85,37750.0,36677.0,37448.78,36022.70291,0,,,37980.0,,1.2697740699241813,1.0,-1,-1,-1,0.0,0.5,69.5,64.93193081885528,60.92101062707681,1.0,88.91999999999825,-0.0,372.411471316404,201.12987670748876,1.8515969751128367,64.93193081885528
2023-11-21 11:00:00,2023-11-21 11:00:00,37448.79,37649.44,35735.0,35741.65,47646.54804,0,,,,,1.2677256592123372,1.0,-1,-1,-1,0.0,11.0,70.0,52.83488612719099,52.83488612719099,1.0,0.0,1707.1299999999974,345.8106519366608,308.7013140855251,1.1202111431273487,52.83488612719097
2023-11-22 11:00:00,2023-11-22 11:00:00,35741.65,37861.1,35632.01,37408.34,45051.30697,0,,,,,1.278946184300421,1.0,-1,-1,-1,0.0,1.5,25.5,60.560385294798095,52.83488612719099,1.0,1666.689999999995,-0.0,440.15917679832756,286.6512202222733,1.535521727265009,60.560385294798095
2023-11-23 11:00:00,2023-11-23 11:00:00,37408.35,37653.44,36870.0,37294.28,23827.92882,0,,,,,1.2911215559338058,1.0,-1,-1,-1,0.0,3.0,27.0,59.83803770711576,52.83488612719099,1.0,0.0,114.05999999999767,408.719235598447,274.3232759206822,1.4899181785676257,59.83803770711576
2023-11-24 11:00:00,2023-11-24 11:00:00,37294.27,38414.0,37251.51,37713.57,44680.80646,0,,,,,1.2853995296382104,1.0,-1,-1,-1,0.0,3.0,40.5,61.648962980729095,59.83803770711576,1.0,419.2900000000009,-0.0,409.474290198558,254.72875621206205,1.6074914206296758,61.64896298072908
2023-11-25 11:00:00,2023-11-25 11:00:00,37713.57,37888.0,37591.1,37780.67,11396.14464,0,,,,,1.2776317466131792,1.0,-1,-1,-1,0.0,12.5,41.5,61.94469173167975,59.83803770711576,1.0,67.09999999999854,-0.0,385.01898375580373,236.53384505405762,1.6277543015791724,61.94469173167975
2023-11-26 11:00:00,2023-11-26 11:00:00,37780.67,37814.63,37150.0,37447.43,21264.53723,0,,,,35632.01,1.2777891138687465,1.0,-1,-1,-1,0.0,14.5,14.5,59.49117907555725,59.49117907555725,1.0,0.0,333.23999999999796,357.5176277732463,243.44142755019624,1.468598140304317,59.491179075557234
2023-11-27 11:00:00,2023-11-27 11:00:00,37447.42,37569.23,36707.0,37242.7,30001.07376,0,,,,,1.281665070236884,1.0,-1,-1,-1,0.0,17.0,61.5,57.97199125972437,57.97199125972437,1.0,0.0,204.7300000000032,331.9806543608716,240.6763255823253,1.3793656420407454,57.97199125972436
2023-11-28 11:00:00,2023-11-28 11:00:00,37242.7,38377.0,36868.41,37818.87,37544.46667,0,,,,,1.272982720088585,1.0,1,-1,-1,4.0,15.5,37.5,60.99108502623442,57.97199125972437,1.0,576.1700000000055,-0.0,349.42275047795255,223.48515946930206,1.5635165722310491,60.991085026234416
2023-11-29 11:00:00,2023-11-29 11:00:00,37818.88,38450.0,37570.0,37854.64,32994.19107,0,,,,,1.2774993206190068,1.0,-1,-1,1,4.0,19.0,46.0,61.17753993493066,57.97199125972437,1.0,35.7699999999968,-0.0,327.01898258667,207.52193379292333,1.575828523807933,61.17753993493066
2023-11-30 11:00:00,2023-11-30 11:00:00,37854.65,38145.85,37500.0,37723.96,24740.29147,0,,,,,1.2776040671212927,1.0,-1,-1,-1,0.0,19.5,56.0,60.04830176577714,60.04830176577714,1.0,0.0,130.6800000000003,303.6604838304793,202.03322423628597,1.503022510175535,60.04830176577714
2023-12-01 11:00:00,2023-12-01 11:00:00,37723.97,38999.0,37615.86,38682.52,43415.66324,0,,,,36707.0,1.2766720947345191,1.0,-1,-1,-1,0.0,19.0,18.0,65.13236446221853,60.04830176577714,1.0,958.5599999999977,-0.0,350.4390206997306,187.60227964797986,1.867989138283929,65.13236446221852
2023-12-02 11:00:00,2023-12-02 11:00:00,38682.51,39717.14,38641.61,39450.35,26696.92161,0,,,,,1.2848350112334208,1.0,-1,-1,-1,0.0,20.5,10.0,68.58136615516666,60.04830176577714,1.0,767.8300000000017,-0.0,380.2526620783214,174.2021168159813,2.18282457772888,68.58136615516665
2023-12-03 11:00:00,2023-12-03 11:00:00,39450.35,40250.0,39274.86,39972.26,26710.65335,0,,,,,1.292398035065299,1.0,-1,-1,-1,0.0,22.0,11.0,70.70272146237293,65.13236446221853,1.0,521.9100000000035,-0.0,390.37104335844157,161.75910847198264,2.4132863184397153,70.70272146237292
2023-12-04 11:00:00,2023-12-04 11:00:00,39972.26,42420.0,39972.26,41991.1,79272.33059,0,,,,,1.2921367935814914,1.0,-1,-1,-1,0.0,20.5,5.0,77.13411516289334,68.58136615516666,1.0,2018.8399999999965,-0.0,506.690254547124,150.2048864382696,3.373327370114293,77.13411516289332
2023-12-05 11:00:00,2023-12-05 11:00:00,41991.1,44488.0,41414.0,44073.32,67490.74644,0,,,,,1.3067290330766088,1.0,-1,-1,-1,0.0,12.0,1.5,81.61655203574318,70.70272146237293,1.0,2082.220000000001,-0.0,619.2280935080438,139.4759659783932,4.439675962552366,81.61655203574318
2023-12-06 11:00:00,2023-12-06 11:00:00,44073.82,44297.21,43335.28,43762.69,51431.10492,0,,,,,1.3304231201907075,1.0,-1,-1,-1,0.0,13.5,4.5,79.12460286366742,77.13411516289334,1.0,0.0,310.6299999999974,574.9975154003264,151.70125412279347,3.790328028105152,79.12460286366742
